Unnamed: 0,Media,Time,Treatment,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
29,Inulin Mono,0.0,COMM10<BH_rep2.0_passage2.0,0.0003771668303133089,0.001457698830670356,0.04674829956261715,0.007930697134696064,0.02083591895028117,0.015912362759975006,0.0002038739623315184,0.0011518878871730786,0.0025688119253771307,0.017013282156565203
30,Inulin Mono,24.0,COMM10<BH_rep0.0_passage2.0,0.0,0.004819251835450413,1.4226120498776365,0.4472576622771238,0.5336932758419765,0.10198158722759584,0.09669595618226312,0.006840228411607039,0.007462067358116769,0.0466379209882298
31,Inulin Mono,24.0,COMM10<BH_rep1.0_passage2.0,0.0,0.0,1.3817583902949688,0.3432249830654597,0.3751154319847281,0.3688339799248722,0.0752163618449412,0.003865508959911325,0.007569955046493011,0.059915388878625526
32,Inulin Mono,24.0,COMM10<BH_rep2.0_passage2.0,0.002579269483690345,0.0020634155869522753,1.5604580376326584,0.5927161273520412,0.2685879289016212,0.10110736376066153,0.04608294810860082,0.0060182954619441365,0.005674392864118758,0.055712220847711436
33,Inulin Mono,0.0,COMM10<BH_rep0.0_passage3.0,0.0,0.00024096259177252066,0.07113060249388183,0.022362883113856192,0.026684663792098818,0.005099079361379792,0.004834797809113156,0.00034201142058035193,0.00037310336790583845,0.00233189604941149
34,Inulin Mono,0.0,COMM10<BH_rep1.0_passage3.0,0.0,0.0,0.06908791951474844,0.017161249153272985,0.018755771599236404,0.018441698996243608,0.0037608180922470602,0.00019327544799556623,0.00037849775232465054,0.0029957694439312764
35,Inulin Mono,0.0,COMM10<BH_rep2.0_passage3.0,0.00012896347418451726,0.00010317077934761376,0.07802290188163293,0.029635806367602057,0.013429396445081059,0.005055368188033075,0.002304147405430041,0.00030091477309720686,0.0002837196432059379,0.002785611042385572
36,Inulin Mono,24.0,COMM10<BH_rep1.0_passage3.0,0.0,0.0,1.5679044173648136,0.041401370906321414,0.06796725057121097,0.6080826351865957,0.004657654226961158,0.17078065498857578,0.011730388423457732,0.018975628332063985
37,Inulin Mono,24.0,COMM10<BH_rep2.0_passage3.0,0.0,0.0,1.3534257527887033,0.17382861564253013,0.07504777870913662,0.4988752982139403,0.005933264556064221,0.36914527048810375,0.004971113546972726,0.005772906054548972
38,Inulin Mono,0.0,COMM10<BH_rep1.0_passage4.0,0.0,0.0,0.07839522086824068,0.0020700685453160705,0.003398362528560549,0.03040413175932978,0.00023288271134805792,0.008539032749428788,0.0005865194211728866,0.0009487814166031992
39,Inulin Mono,0.0,COMM10<BH_rep2.0_passage4.0,0.0,0.0,0.06767128763943517,0.008691430782126506,0.003752388935456831,0.02494376491069701,0.00029666322780321104,0.018457263524405187,0.00024855567734863635,0.00028864530272744866
40,Inulin Mono,24.0,COMM10<BH_rep0.0_passage4.0,0.0,0.0,0.3064406853413109,0.003096518901278216,0.12592510198531412,1.6523942344302422,0.0,0.007339896654881699,0.009174870818602122,0.0016056023932553714
41,Inulin Mono,24.0,COMM10<BH_rep1.0_passage4.0,0.0,0.0,1.1081485104490885,0.004504668741662961,0.20701000444642065,1.2860829257447757,0.0,0.042589595375722544,0.05733214762116496,0.05733214762116496
42,Inulin Mono,24.0,COMM10<BH_rep2.0_passage4.0,0.0,0.0,0.8257333037497226,0.012484468604393166,0.3817433991568671,1.055904703794098,0.0,0.05591635234080319,0.0028134013756378968,0.0024617262036831593
43,Inulin Mono,0.0,SubCommC19,0.00375,0.0,0.00375,0.0,0.0,0.0,0.00375,0.0,0.00375,0.0
44,Inulin Mono,24.0,SubCommC19_rep0.0,0.03875744576840818,0.0,2.326052331194622,0.0,0.0,0.0,0.001968151542926978,0.0,0.09083776351970667,0.0
45,Inulin Mono,24.0,SubCommC19_rep1.0,0.04483720728063026,0.0,2.163650008149959,0.0,0.0,0.0,0.00229281173594132,0.0,0.11642388481390925,0.0
46,Inulin Mono,24.0,SubCommC19_rep2.0,0.036258833754740837,0.0,2.193015249683945,0.0,0.0,0.0,0.0016564949431099876,0.0,0.08668990202275602,0.0
47,Inulin Mono,0.0,SubCommD19,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0075
48,Inulin Mono,24.0,SubCommD19_rep0.0,0.0,0.0,0.0,0.3388682684341343,0.0,0.0,0.0,0.0,0.0,0.02763173156586579
49,Inulin Mono,24.0,SubCommD19_rep1.0,0.0,0.0,0.0,0.3817505076142132,0.0,0.0,0.0,0.0,0.0,0.0267494923857868
50,Inulin Mono,24.0,SubCommD19_rep2.0,0.0,0.0,0.0,0.3666391934467549,0.0,0.0,0.0,0.0,0.0,0.01882570888468809
51,Inulin Mono,0.0,SubCommC27,0.001875,0.001875,0.0,0.001875,0.0,0.001875,0.001875,0.001875,0.001875,0.001875
52,Inulin Mono,24.0,SubCommC27_rep0.0,0.035770961229877316,0.01908931104094415,0.0,0.05812781199855065,0.0,1.3452805010611315,0.017971468502510482,0.07824897769035664,0.013156146798488531,0.09114716082612973
53,Inulin Mono,24.0,SubCommC27_rep1.0,0.03662659800382247,0.018924941601189214,0.0,0.0817442344446804,0.0,0.9246596942025908,0.014895296241240178,0.15600484179231258,0.016766203015502232,0.10074113399872583
54,Inulin Mono,0.0,SubCommC16,0.004999999999999999,0.004999999999999999,0.0,0.0,0.0,0.0,0.0,0.004999999999999999,0.0,0.0
55,Inulin Mono,24.0,SubCommC16_rep1.0,0.3025596572181938,0.4585230718523402,0.0,0.0,0.0,0.0,0.0,0.6334550098879367,0.0,0.0
56,Inulin Mono,24.0,SubCommC16_rep2.0,0.2454968926183297,0.3191832699619772,0.0,0.0,0.0,0.0,0.0,0.8320031467156156,0.0,0.0
57,Inulin Mono,0.0,SubCommD2,0.0,0.0,0.0,0.0,0.0075,0.0075,0.0,0.0,0.0,0.0
58,Inulin Mono,24.0,SubCommD2_rep0.0,0.0,0.0,0.0,0.0,0.7861882668711657,1.1958117331288345,0.0,0.0,0.0,0.0
59,Inulin Mono,24.0,SubCommD2_rep1.0,0.0,0.0,0.0,0.0,0.3542725089006133,0.9007274910993864,0.0,0.0,0.0,0.0
60,Inulin Mono,24.0,SubCommD2_rep2.0,0.0,0.0,0.0,0.0,0.3779642097802977,0.7495357902197023,0.0,0.0,0.0,0.0
61,Inulin Mono,0.0,SubCommB25,0.0,0.0,0.0,0.00375,0.0,0.0,0.0,0.00375,0.00375,0.00375
62,Inulin Mono,24.0,SubCommB25_rep0.0,0.0,0.0,0.0,0.243464124668435,0.0,0.0,0.0,0.033787798408488064,0.4579014588859416,0.07394920424403183
63,Inulin Mono,24.0,SubCommB25_rep1.0,0.0,0.0,0.0,0.0921025740274821,0.0,0.0,0.0,0.10615211921811496,0.5998691697309851,0.0732854654538417
64,Inulin Mono,24.0,SubCommB25_rep2.0,0.0,0.0,0.0,0.07627073091849935,0.0,0.0,0.0,0.06399992453643813,0.5092384648555411,0.061354031910306174
65,Inulin Mono,0.0,SubCommD5,0.0,0.0075,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Inulin Mono,24.0,SubCommD5_rep0.0,0.0,0.5051374086935696,2.5157942162615248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Inulin Mono,24.0,SubCommD5_rep1.0,0.0,0.4281965966122961,2.572948086574655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Inulin Mono,24.0,SubCommD5_rep2.0,0.0,0.3625680829828189,2.6919319170171807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,Inulin Mono,0.0,subcomm7,0.0021428571428571425,0.0,0.0,0.0021428571428571425,0.0021428571428571425,0.0,0.0021428571428571425,0.0021428571428571425,0.0021428571428571425,0.0021428571428571425
70,Inulin Mono,24.0,subcomm7_rep0.0,0.030328866920152093,0.0,0.0,0.0059124866920152105,1.375364844106464,0.0,0.0007116882129277567,0.020365231939163498,0.0014781216730038026,0.005638760456273764
71,Inulin Mono,24.0,subcomm7_rep1.0,0.034030320810790216,0.0,0.0,0.006460748304503543,1.400534283319363,0.0,0.0008354415910995963,0.014648075897279584,0.0023949325611521753,0.0028961975158119336
72,Inulin Mono,12.0,subcomm7_rep0.0,0.01882343276175773,0.0,0.0,0.017729955339912885,1.3348235099520318,0.0,0.0013277940122401722,0.024759453051772608,0.0,0.01913585488228484
73,Inulin Mono,12.0,subcomm7_rep1.0,0.02212616524511071,0.0,0.0,0.016283863186008444,1.3540467304212975,0.0,0.0,0.03281633497027656,0.0,0.017526906177306796
74,Inulin Mono,6.0,subcomm7_rep0.0,0.014406480991210419,0.0,0.0,0.0035965688870062476,0.15277335592502386,0.0,0.0022630096367679767,0.010021899819972466,0.0014952027957216983,0.006243481944297363
75,Inulin Mono,6.0,subcomm7_rep1.0,0.01483203793966539,0.0,0.0,0.004054801738901331,0.16371262020814126,0.0,0.00272098537742063,0.009550125148201818,0.0019473718877618235,0.005682057699907786
76,Inulin Mono,6.0,subcomm7_rep2.0,0.011536739417989418,0.0,0.0,0.00393151455026455,0.1560360119047619,0.0,0.002996974206349206,0.013405820105820105,0.0020624338624338624,0.004930505952380953
77,Inulin Mono,0.0,SubCommC23,0.0025,0.0,0.0025,0.0,0.0,0.0025,0.0025,0.0025,0.0025,0.0
78,Inulin Mono,24.0,SubCommC23_rep0.0,0.02398223765814934,0.0,1.2778512527908703,0.0,0.0,0.9016212354254528,0.002079384768047631,0.0,0.004574646489704788,0.0
79,Inulin Mono,24.0,SubCommC23_rep1.0,0.02503647045271282,0.0,1.641116092616058,0.0,0.0,0.3809470798295127,0.0014727335560419305,0.05056385209077295,0.01975917521022924,0.0
80,Inulin Mono,24.0,SubCommC23_rep2.0,0.012926940639269406,0.0,1.4501872907153728,0.0,0.0,0.7588114155251142,0.0008617960426179602,0.017666818873668187,0.014004185692541858,0.0
81,Inulin Mono,0.0,COMM10<BT,0.0010212884374565187,0.0002337553916794212,3.617642966467233e-05,0.0005920411854737718,0.006202866286350354,0.0004250730485598999,0.0004570752748017253,0.00032210936412967856,0.000682482259635453,2.713232224850424e-05
82,Inulin Mono,24.0,COMM10<BT_rep0.0_passage1.0,0.0,0.015875685557586842,0.4936345978062157,0.009922303473491772,1.3499293875685556,0.2683983089579524,0.0,0.0,0.025301873857404025,0.007937842778793417
83,Inulin Mono,24.0,COMM10<BT_rep1.0_passage1.0,0.0,0.009801968889372351,0.43354862395300775,0.0037699880343739813,1.1827709126509305,0.6313473294898293,0.0,0.008042641139997827,0.02613858370499293,0.015079952137495922
84,Inulin Mono,24.0,COMM10<BT_rep2.0_passage1.0,0.0,0.009335091188749723,0.5163779389145242,0.004667545594374861,1.1327396176664468,0.5259586903977147,0.0,0.006141507361019555,0.022846407382992748,0.017933201494177105
85,Inulin Mono,0.0,COMM10<BT_rep0.0_passage2.0,0.0,0.0007937842778793421,0.024681729890310783,0.0004961151736745887,0.06749646937842778,0.013419915447897621,0.0,0.0,0.0012650936928702012,0.0003968921389396709
86,Inulin Mono,0.0,COMM10<BT_rep1.0_passage2.0,0.0,0.0004900984444686175,0.021677431197650383,0.00018849940171869904,0.05913854563254652,0.03156736647449146,0.0,0.0004021320569998914,0.0013069291852496464,0.000753997606874796
87,Inulin Mono,0.0,COMM10<BT_rep2.0_passage2.0,0.0,0.000466754559437486,0.02581889694572621,0.00023337727971874307,0.056636980883322335,0.02629793451988573,0.0,0.00030707536805097774,0.0011423203691496373,0.0008966600747088553
88,Inulin Mono,24.0,COMM10<BT_rep0.0_passage2.0,0.0,0.0025790152259332023,0.6740440508349705,0.1173451927799607,1.0201847372298625,0.8339429948428291,0.019895260314341846,0.029106028978388994,0.07037027259332024,0.2330324472003929
89,Inulin Mono,24.0,COMM10<BT_rep1.0_passage2.0,0.0,0.0,1.1793251455829514,0.03866639821583447,0.9483717940775616,0.22102549250402675,0.003309286333787635,0.02943523107421633,0.15884574402180648,0.23252090818981536
90,Inulin Mono,24.0,COMM10<BT_rep2.0_passage2.0,0.0,0.0019217912330495113,0.7640721644066015,0.12011195206559445,1.0004524860716917,0.7904967938610323,0.017135971828024812,0.025944181646168404,0.11098344370860927,0.21588121517922845
91,Inulin Mono,0.0,COMM10<BT_rep0.0_passage3.0,0.0,0.00012895076129666014,0.03370220254174853,0.005867259638998036,0.051009236861493126,0.041697149742141455,0.0009947630157170922,0.0014553014489194498,0.0035185136296660116,0.011651622360019643
92,Inulin Mono,0.0,COMM10<BT_rep1.0_passage3.0,0.0,0.0,0.05896625727914756,0.0019333199107917235,0.04741858970387808,0.011051274625201337,0.00016546431668938174,0.0014717615537108164,0.007942287201090324,0.01162604540949077
93,Inulin Mono,0.0,COMM10<BT_rep2.0_passage3.0,0.0,9.608956165247557e-05,0.03820360822033008,0.006005597603279723,0.05002262430358458,0.03952483969305162,0.0008567985914012407,0.0012972090823084204,0.005549172185430463,0.010794060758961423
94,Inulin Mono,24.0,COMM10<BT_rep0.0_passage3.0,0.0,0.0,0.21723798050596868,0.21769532362282326,1.1408424049939767,0.3007030993319461,0.003430073376410032,0.16281414960026286,0.010747563246084764,0.034529405322527656
95,Inulin Mono,24.0,COMM10<BT_rep1.0_passage3.0,0.0,0.0,0.2563925486875529,0.07471397121083828,0.5835573243014395,1.0081906858594412,0.06360541913632514,0.02096291278577477,0.08815173581710416,0.020425402201524133
96,Inulin Mono,24.0,COMM10<BT_rep2.0_passage3.0,0.0,0.0,0.1461674098487786,0.1875756107018224,1.0599791585886005,0.24207871267933306,0.028667215975184176,0.12528635129895307,0.006370492438929817,0.0293750484683986
97,Inulin Mono,0.0,COMM10<BT_rep0.0_passage4.0,0.0,0.0,0.010861899025298436,0.010884766181141163,0.057042120249698826,0.015035154966597306,0.0001715036688205016,0.008140707480013144,0.0005373781623042382,0.0017264702661263828
98,Inulin Mono,0.0,COMM10<BT_rep1.0_passage4.0,0.0,0.0,0.012819627434377643,0.003735698560541914,0.029177866215071974,0.050409534292972055,0.003180270956816257,0.0010481456392887384,0.0044075867908552075,0.0010212701100762067
99,Inulin Mono,0.0,COMM10<BT_rep2.0_passage4.0,0.0,0.0,0.00730837049243893,0.00937878053509112,0.052998957929430025,0.012103935633966651,0.0014333607987592088,0.006264317564947654,0.0003185246219464909,0.00146875242341993
100,Inulin Mono,24.0,COMM10<BT_rep0.0_passage4.0,0.0,0.0,0.005551386423455961,0.015934535104364326,1.3018001163004222,0.0938595519373202,0.0,0.2219526534859521,0.0,0.023541990573544714
101,Inulin Mono,24.0,COMM10<BT_rep1.0_passage4.0,0.0,0.0,0.5753120990177709,0.003616419690001704,1.9139901209334016,0.0477668767387725,0.0,0.030739567365014483,0.0045205246125021295,0.03887651166751832
102,Inulin Mono,0.0,SubCommC28,0.0021428571428571425,0.0,0.0021428571428571425,0.0021428571428571425,0.0021428571428571425,0.0,0.0021428571428571425,0.0,0.0021428571428571425,0.0021428571428571425
103,Inulin Mono,24.0,SubCommC28_rep0.0,0.025444067796610167,0.0,1.0087159322033898,0.0514535593220339,0.9742250847457627,0.0,0.0016962711864406776,0.0,0.0542806779661017,0.1306128813559322
104,Inulin Mono,24.0,SubCommC28_rep1.0,0.02071778968142092,0.0,1.0281943050465183,0.04025170566676065,0.9089190301663378,0.0,0.0017758105441217933,0.0,0.030484747674090783,0.06511305328446575
105,Inulin Mono,24.0,SubCommC28_rep2.0,0.0200584908583824,0.0,1.0149922528664397,0.04109544468546638,0.9608506352649521,0.0,0.0019569259374031607,0.0,0.02935388906104741,0.03261543229005268
106,Inulin Mono,0.0,subcomm2,0.0,0.00375,0.00375,0.0,0.00375,0.00375,0.0,0.0,0.0,0.0
107,Inulin Mono,24.0,subcomm2_rep0.0,0.0,0.1139884393063584,0.6113468208092485,0.0,0.5960924855491331,0.7665722543352602,0.0,0.0,0.0,0.0
108,Inulin Mono,24.0,subcomm2_rep1.0,0.0,0.02738552036199095,0.2464696832579185,0.0,0.6536959276018101,0.8016488687782806,0.0,0.0,0.0,0.0
109,Inulin Mono,24.0,subcomm2_rep2.0,0.0,0.09665721733463667,0.8832469859889214,0.0,0.5386140110785271,0.5272817855979145,0.0,0.0,0.0,0.0
110,Inulin Mono,12.0,subcomm2_rep0.0,0.0,0.18169611121548,0.35800597407476986,0.0,0.5375475859477737,0.8341503287619764,0.0,0.0,0.0,0.0
111,Inulin Mono,12.0,subcomm2_rep1.0,0.0,0.20001294046903187,0.3000194107035478,0.0,0.5854592904389657,0.8087083583884546,0.0,0.0,0.0,0.0
112,Inulin Mono,12.0,subcomm2_rep2.0,0.0,0.1247819392917369,0.2437600674536257,0.0,0.4829381787521079,0.9599198145025294,0.0,0.0,0.0,0.0
113,Inulin Mono,6.0,subcomm2_rep0.0,0.0,0.1665034489365779,0.062114485533627126,0.0,0.3422401322092355,0.2256419333205595,0.0,0.0,0.0,0.0
114,Inulin Mono,6.0,subcomm2_rep1.0,0.0,0.14859975460122699,0.049410886781929717,0.0,0.2876550585610708,0.17253430005577244,0.0,0.0,0.0,0.0
115,Inulin Mono,6.0,subcomm2_rep2.0,0.0,0.16419169708029194,0.0583924661105318,0.0,0.33887424400417104,0.1978415928050052,0.0,0.0,0.0,0.0
116,Inulin Mono,0.0,SubCommC15,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015
117,Inulin Mono,24.0,SubCommC15_rep0.0,0.010138382757566494,0.00880875878936105,0.4432633904004891,0.018448532558850504,0.6683022470192602,0.9574954601039436,0.0011634209721797615,0.03390541118923876,0.005484698868847447,0.04670304188321614
118,Inulin Mono,24.0,SubCommC15_rep1.0,0.015554036742450903,0.01102373477863025,0.5789725909762793,0.02416161047371014,0.8731401984937003,0.5061857394242275,0.0012080805236855073,0.06568937847539945,0.009060603927641304,0.057383824875061586
119,Inulin Mono,0.0,SubCommD18,0.0,0.0,0.0,0.0075,0.0,0.0075,0.0,0.0,0.0,0.0
120,Inulin Mono,24.0,SubCommD18_rep1.0,0.0,0.0,0.0,0.12042817164179105,0.0,0.8096031094527363,0.0,0.0,0.0,0.0
121,Inulin Mono,24.0,SubCommD18_rep2.0,0.0,0.0,0.0,0.1856078486139236,0.0,0.6951050904266461,0.0,0.0,0.0,0.0
122,Inulin Mono,0.0,subcomm6,0.0021428571428571425,0.0,0.0,0.0021428571428571425,0.0,0.0021428571428571425,0.0021428571428571425,0.0021428571428571425,0.0021428571428571425,0.0021428571428571425
123,Inulin Mono,24.0,subcomm6_rep0.0,0.3387910113604877,0.0,0.0,0.0824564034358548,0.0,1.8082323081185925,0.011490861734552507,0.018688434469382103,0.006187387087835965,0.012753593793294542
124,Inulin Mono,24.0,subcomm6_rep1.0,0.5091217632766399,0.0,0.0,0.11066289482818466,0.0,2.4510653939604303,0.018655119750086768,0.013221589725789656,0.007788059701492538,0.02028517875737591
125,Inulin Mono,12.0,subcomm6_rep0.0,0.04614232209737828,0.0,0.0,0.09980671330648012,0.0,0.3061412479683415,0.002890424704967847,0.018456928838951312,0.0026118295526817896,0.01675053353119921
126,Inulin Mono,12.0,subcomm6_rep1.0,0.06907503417814702,0.0,0.0,0.11328894731307185,0.0,0.3220457776842991,0.0046540961194657705,0.020972888842149543,0.0029161741508045014,0.02724708171206226
127,Inulin Mono,12.0,subcomm6_rep2.0,0.05779351032448377,0.0,0.0,0.08971406096361849,0.0,0.2737266470009833,0.002950639134709932,0.02021553588987217,0.0023410029498525074,0.024458603736479845
128,Inulin Mono,6.0,subcomm6_rep0.0,0.028441099629557414,0.0,0.0,0.007591421329693897,0.0,0.01672132319490479,0.0022215896536036915,0.024253343731721583,0.0023879118736595826,0.009783310586859035
129,Inulin Mono,6.0,subcomm6_rep1.0,0.03166100502512563,0.0,0.0,0.007703216080402009,0.0,0.013578994974874373,0.002526934673366834,0.0256540703517588,0.0025531658291457282,0.012022613065326631
130,Inulin Mono,6.0,subcomm6_rep2.0,0.029958923076923074,0.0,0.0,0.00821826923076923,0.0,0.012447346153846154,0.002594307692307692,0.024512653846153844,0.003011884615384615,0.011656615384615385
131,Inulin Mono,0.0,COMM10<PJ,0.007995307612095933,0.00015250260688216897,1.9551616266944725e-05,0.0003532325338894681,0.0002346193952033368,0.00021376433785192915,0.00034932221063607927,0.00022940563086548487,0.0004314389989572472,2.085505735140772e-05
132,Inulin Mono,24.0,COMM10<PJ_rep0.0_passage1.0,0.06791281052118851,0.13952995616171454,1.2681173891865565,0.21979055041402826,0.5420677057963955,0.03951290793960058,0.0,0.017286897223575258,0.043217243058938135,0.19756453969800286
133,Inulin Mono,24.0,COMM10<PJ_rep1.0_passage1.0,0.03714887705487382,0.0466742301458671,1.1101799027552677,0.17098008798332945,0.3329110905302153,0.24480157443852746,0.0,0.009049085436443621,0.02143204445473489,0.08382310720074093
134,Inulin Mono,24.0,COMM10<PJ_rep2.0_passage1.0,0.054839301234138715,0.06983808447766382,1.4441015991656527,0.3191928559012689,0.2887265774378585,0.0712442204067443,0.0,0.03374726229793151,0.05765157309229967,0.3571585259864418
135,Inulin Mono,0.0,COMM10<PJ_rep0.0_passage2.0,0.0033956405260594253,0.006976497808085728,0.06340586945932783,0.010989527520701413,0.027103385289819776,0.001975645396980029,0.0,0.0008643448611787629,0.002160862152946907,0.009878226984900144
