,Media,Time,Treatment,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
19,Inulin,24.0,COMM10<DL_rep0.0_passage4.0,0.0,0.011598239967127787,0.4936686755239008,0.4203122859882207,0.051646863443363916,0.2650743048897411,0.0039652102451718935,0.13997192165456784,0.0012886933296808653,0.0599738049582249
20,Inulin,24.0,COMM10<DL_rep1.0_passage4.0,0.0,0.006833694267515924,0.4476612101910829,0.26293452229299363,0.038941210191082806,0.8434731210191083,0.007376050955414012,0.08243821656050956,0.0,0.013341974522292991
21,Inulin,24.0,COMM10<DL_rep2.0_passage4.0,0.0,0.008671509023422501,0.5859726097529758,0.3313623448099321,0.057195059516190964,0.3691848841674133,0.02509202611032894,0.04483354665301421,0.0,0.01918801996672213
22,Inulin,0.0,SubCommC2,0.0,0.0,0.0,0.004999999999999999,0.0,0.004999999999999999,0.0,0.0,0.0,0.004999999999999999
23,Inulin,24.0,SubCommC2_rep0.0,0.0,0.0,0.0,0.05688504182065745,0.0,1.1854744213188095,0.0,0.0,0.0,0.022983855281073717
24,Inulin,24.0,SubCommC2_rep1.0,0.0,0.0,0.0,0.06013949813538968,0.0,1.182553062385437,0.0,0.0,0.0,0.04569622653435308
25,Inulin,24.0,SubCommC2_rep2.0,0.0,0.0,0.0,0.042707615546218484,0.0,1.2557948660714289,0.0,0.0,0.0,0.02256906512605042
26,Inulin,0.0,SubCommD20,0.0,0.0,0.0,0.00375,0.0,0.0,0.00375,0.00375,0.00375,0.0
27,Inulin,24.0,SubCommD20_rep0.0,0.0,0.0,0.0,0.3765106406439519,0.0,0.0,0.6381081706913662,0.4606839783879149,0.39569721027676696,0.0
28,Inulin,24.0,SubCommD20_rep1.0,0.0,0.0,0.0,0.4570600237717909,0.0,0.0,0.6677183042789223,0.3781202060221869,0.4166014659270999,0.0
29,Inulin,24.0,SubCommD20_rep2.0,0.0,0.0,0.0,0.4426350852272727,0.0,0.0,0.6136044034090911,0.4665259943181818,0.4482345170454546,0.0
30,Inulin,0.0,SubCommC8,0.0,0.0024999999999999996,0.0,0.0,0.0024999999999999996,0.0024999999999999996,0.0024999999999999996,0.0,0.0024999999999999996,0.0024999999999999996
31,Inulin,24.0,SubCommC8_rep0.0,0.0,0.0234253618628068,0.0,0.0,0.4127415984896161,0.9512404027690372,0.006164568911264946,0.0,0.015364002517306484,0.3945324103209565
32,Inulin,24.0,SubCommC8_rep1.0,0.0,0.01885009848536304,0.0,0.0,0.4638380900631666,1.0990864090199008,0.007791374040616722,0.0,0.01897576580859879,0.2362545676832168
33,Inulin,24.0,SubCommC8_rep2.0,0.0,0.013262751004016063,0.0,0.0,0.4547455823293172,0.6469363453815261,0.011515562248995984,0.0,0.019536746987951804,0.4320321285140562
34,Inulin,0.0,COMM10<BH,0.0008730030659996772,0.00020251734710343715,3.227368081329676e-05,0.0004744231079554624,0.0003453283847022753,0.00031224786186864615,0.006892851379699855,0.00028723575923834114,0.0005599483621106987,2.0171050508310473e-05
35,Inulin,24.0,COMM10<BH_rep0.0_passage1.0,0.006186213327594865,0.10861563015565598,0.03723624560648447,0.2839709848647873,0.02391209382397245,1.0323838318628509,0.03925866150204433,0.010825873323291012,0.012134495373359156,0.10397597015995984
36,Inulin,24.0,COMM10<BH_rep1.0_passage1.0,0.004750635909130778,0.08313612840978862,0.0753115516182791,0.2492686606438032,0.013972458556266993,1.0735039908779929,0.013693009385141655,0.007405403034821506,0.008243750548197527,0.06371441101657749
37,Inulin,24.0,COMM10<BH_rep2.0_passage1.0,0.009840171978689598,0.16497663333021778,0.08717777362370313,0.20756612767548369,0.056119730815964115,0.9687956818394244,0.04843209645761287,0.017681559024207868,0.009686419291522572,0.07472380596317413
38,Inulin,0.0,COMM10<BH_rep0.0_passage2.0,0.00030931066637974325,0.005430781507782799,0.0018618122803242235,0.014198549243239364,0.0011956046911986225,0.051619191593142544,0.0019629330751022166,0.0005412936661645506,0.0006067247686679578,0.005198798507997992
39,Inulin,0.0,COMM10<BH_rep1.0_passage2.0,0.0002375317954565389,0.004156806420489431,0.003765577580913955,0.01246343303219016,0.0006986229278133497,0.05367519954389964,0.0006846504692570828,0.00037027015174107534,0.00041218752740987635,0.0031857205508288742
40,Inulin,0.0,COMM10<BH_rep2.0_passage2.0,0.0004920085989344799,0.00824883166651089,0.004358888681185157,0.010378306383774185,0.0028059865407982056,0.04843978409197122,0.0024216048228806438,0.0008840779512103934,0.0004843209645761286,0.0037361902981587064
41,Inulin,24.0,COMM10<BH_rep0.0_passage2.0,0.0030380860131731893,0.156301530414568,0.0641196048043394,0.7882234211545912,0.07859048818287485,0.6256858194498256,0.096819004261914,0.006395970554048818,0.00711551724137931,0.2361712127082526
42,Inulin,24.0,COMM10<BH_rep1.0_passage2.0,0.0024465618687977515,0.09466312461578992,0.09174607007991567,0.7612571353297619,0.06031715991920611,0.7413082462457187,0.06163453938702027,0.007527882673223851,0.008845262141038025,0.3132540177395275
43,Inulin,24.0,COMM10<BH_rep2.0_passage2.0,0.0017429611887770067,0.11308742301300224,0.08314950141753838,0.6611974533189952,0.05895309903216346,0.7329664434451072,0.09986142340404733,0.008714805943885033,0.007074371883859616,0.3307525173526249
44,Inulin,0.0,COMM10<BH_rep0.0_passage3.0,0.00015190430065865947,0.0078150765207284,0.0032059802402169698,0.03941117105772956,0.0039295244091437425,0.03128429097249128,0.0048409502130957,0.0003197985277024409,0.0003557758620689655,0.01180856063541263
45,Inulin,0.0,COMM10<BH_rep1.0_passage3.0,0.00012232809343988758,0.004733156230789496,0.0045873035039957835,0.038062856766488094,0.0030158579959603054,0.03706541231228593,0.0030817269693510134,0.0003763941336611926,0.00044226310705190123,0.015662700886976376
46,Inulin,0.0,COMM10<BH_rep2.0_passage3.0,8.714805943885034e-05,0.005654371150650112,0.004157475070876919,0.03305987266594976,0.002947654951608173,0.03664832217225536,0.004993071170202366,0.0004357402971942517,0.0003537185941929808,0.016537625867631245
47,Inulin,24.0,COMM10<BH_rep0.0_passage3.0,0.0,0.02799471453740298,0.23466415884957856,0.5132071806104471,0.07854316461120897,0.7463794581210418,0.16805604495024046,0.04019303842674158,0.0024572163230322363,0.03150502357030617
48,Inulin,24.0,COMM10<BH_rep1.0_passage3.0,0.0,0.020913344337227014,0.33916607414931443,0.5840086973082783,0.04111535043169121,1.0406878491620113,0.13572333671914674,0.015364906043676994,0.003129888268156425,0.06089055358049771
49,Inulin,24.0,COMM10<BH_rep2.0_passage3.0,0.0,0.02639394117301708,0.35101585158222265,0.6399352433511418,0.04265449421710797,0.7772073034697351,0.07446861973815533,0.02580479070040509,0.0030635824575823397,0.06645617331063229
50,Inulin,0.0,COMM10<BH_rep0.0_passage4.0,0.0,0.001399735726870149,0.011733207942478927,0.025660359030522356,0.003927158230560448,0.037318972906052086,0.008402802247512022,0.002009651921337079,0.00012286081615161181,0.0015752511785153086
51,Inulin,0.0,COMM10<BH_rep1.0_passage4.0,0.0,0.0010456672168613506,0.016958303707465722,0.029200434865413915,0.0020557675215845607,0.05203439245810056,0.006786166835957337,0.0007682453021838496,0.00015649441340782124,0.003044527679024886
52,Inulin,0.0,COMM10<BH_rep2.0_passage4.0,0.0,0.001319697058650854,0.017550792579111133,0.03199676216755709,0.0021327247108553988,0.038860365173486754,0.0037234309869077662,0.0012902395350202545,0.000153179122879117,0.0033228086655316146
53,Inulin,24.0,COMM10<BH_rep0.0_passage4.0,0.0,0.005106922843869925,0.4879948495253484,0.4617793122601495,0.04301163906281559,0.6887536608765906,0.012597076348212482,0.5328222833770956,0.0013618460916986464,0.01407240961421935
54,Inulin,24.0,COMM10<BH_rep1.0_passage4.0,0.0,0.019463195517774343,0.2691876931993817,0.4106415185471406,0.041266228748068005,0.6591960973724884,0.05838958655332303,0.13049913060278207,0.0,0.060516711746522414
55,Inulin,24.0,COMM10<BH_rep2.0_passage4.0,0.0,0.017610935856992638,0.35377917981072554,0.4168664563617245,0.036782334384858034,0.6242965299684542,0.0037896950578338593,0.2085446898002103,0.0,0.0309863301787592
56,Inulin,0.0,SubCommD19,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0075
57,Inulin,24.0,SubCommD19_rep0.0,0.0,0.0,0.0,0.40667954960438224,0.0,0.0,0.0,0.0,0.0,0.013820450395617773
58,Inulin,24.0,SubCommD19_rep1.0,0.0,0.0,0.0,0.3963003757249041,0.0,0.0,0.0,0.0,0.0,0.032199624275095984
59,Inulin,24.0,SubCommD19_rep2.0,0.0,0.0,0.0,0.3863009835117153,0.0,0.0,0.0,0.0,0.0,0.030699016488284638
60,Inulin,0.0,SubCommC1,0.004999999999999999,0.0,0.0,0.0,0.004999999999999999,0.0,0.0,0.004999999999999999,0.0,0.0
61,Inulin,24.0,SubCommC1_rep1.0,0.061221256836239815,0.0,0.0,0.0,1.1052333092560107,0.0,0.0,0.13747693736456507,0.0,0.0
62,Inulin,24.0,SubCommC1_rep2.0,0.03068189627228525,0.0,0.0,0.0,0.8211857698541328,0.0,0.0,0.4363531118314425,0.0,0.0
63,Inulin,0.0,SubCommD5,0.0,0.0075,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Inulin,24.0,SubCommD5_rep0.0,0.0,0.4700672811059908,2.3929327188940093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Inulin,24.0,SubCommD5_rep1.0,0.0,2.1731619047619053,0.7738380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Inulin,24.0,SubCommD5_rep2.0,0.0,2.289655676681734,0.7913443233182663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Inulin,0.0,subcomm7,0.0021428571428571425,0.0,0.0,0.0021428571428571425,0.0021428571428571425,0.0,0.0021428571428571425,0.0021428571428571425,0.0021428571428571425,0.0021428571428571425
68,Inulin,24.0,subcomm7_rep0.0,0.060929466051417275,0.0,0.0,0.12478823335530652,0.8097565095583389,0.0,0.0377879861568886,0.08953897495056032,0.011326631509558337,0.05087219841793013
69,Inulin,24.0,subcomm7_rep1.0,0.07413072459856969,0.0,0.0,0.16122601538253947,0.7654080420995817,0.0,0.038893698556200236,0.12615520172716232,0.015125327216300097,0.05086099041964647
70,Inulin,24.0,subcomm7_rep2.0,0.0949855550169656,0.0,0.0,0.1820556471158507,0.6607526902569075,0.0,0.04786970431410568,0.11043955404750364,0.016019389238972368,0.05427746000969462
71,Inulin,12.0,subcomm7_rep0.0,0.013152155172413794,0.0,0.0,0.02054241379310345,0.7714260919540229,0.0,0.0015866091954022988,0.01194132183908046,0.0017536206896551724,0.05139778735632184
72,Inulin,12.0,subcomm7_rep1.0,0.018262884521152063,0.0,0.0,0.023035095551804868,0.738683203571623,0.0,0.0016519192029182776,0.014683726248162462,0.001881352425545816,0.044601818478793485
73,Inulin,12.0,subcomm7_rep2.0,0.03804785489161897,0.0,0.0,0.03876284813790442,0.6458431851804207,0.0,0.001634270277223902,0.01879410818807487,0.001481057438734161,0.04943667588602303
74,Inulin,6.0,subcomm7_rep0.0,0.01030425731432858,0.0,0.0,0.0032539759939984995,0.11306275318829705,0.0,0.0022467929482370592,0.0032927138034508628,0.0015107745686421606,0.004028732183045761
75,Inulin,6.0,subcomm7_rep1.0,0.011024344569288393,0.0,0.0,0.0033426966292134834,0.11475280898876405,0.0,0.0018745318352059925,0.0035786516853932595,0.0014157303370786515,0.004011235955056179
76,Inulin,6.0,subcomm7_rep2.0,0.010463330727130573,0.0,0.0,0.004976231430805315,0.11239093041438623,0.0,0.0021380766223612195,0.006868334636434714,0.001986708365910868,0.006376387802971071
77,Inulin,0.0,SubCommC10,0.0021428571428571425,0.0,0.0,0.0021428571428571425,0.0021428571428571425,0.0,0.0021428571428571425,0.0021428571428571425,0.0021428571428571425,0.0021428571428571425
78,Inulin,24.0,SubCommC10_rep0.0,0.0504454883538853,0.0,0.0,0.05905813270698766,1.118764924642787,0.0,0.530117048346056,0.0007030730084165199,0.03427480916030535,0.0
79,Inulin,24.0,SubCommC10_rep1.0,0.037888336520076484,0.0,0.0,0.06855984703632888,1.098761759082218,0.0,0.6585353728489484,0.0,0.013531548757170171,0.0
80,Inulin,24.0,SubCommC10_rep2.0,0.04540109573241061,0.0,0.0,0.06181113033448672,1.157454440599769,0.0,0.5781802191464821,0.018598039215686268,0.027350057670126868,0.0
81,Inulin,0.0,COMM10<BT,0.0010212884374565187,0.0002337553916794212,3.617642966467233e-05,0.0005920411854737718,0.006202866286350354,0.00042507304855989985,0.0004570752748017253,0.00032210936412967856,0.000682482259635453,2.713232224850424e-05
82,Inulin,24.0,COMM10<BT_rep0.0_passage1.0,0.0036969925568296116,0.035802454234560466,0.03599703279018306,0.2912840977670489,0.029186783343391674,1.3910420941460473,0.00836687789177228,0.01848496278414806,0.014787970227318446,0.10585073425870048
83,Inulin,24.0,COMM10<BT_rep1.0_passage1.0,0.003094952561669829,0.05441958254269449,0.04242664136622391,0.2339268311195446,0.04732698292220113,1.1704078937381404,0.005158254269449714,0.014056242884250477,0.013153548387096772,0.11502907020872866
84,Inulin,24.0,COMM10<BT_rep2.0_passage1.0,0.0038360814742968,0.04658098933074685,0.03808680892337536,0.2264658098933075,0.05343113482056256,1.1532904946653737,0.008220174587778857,0.017536372453928226,0.011371241513094084,0.1361808923375364
85,Inulin,0.0,COMM10<BT_rep0.0_passage2.0,0.00018484962784148058,0.0017901227117280232,0.0017998516395091532,0.014564204888352444,0.0014593391671695838,0.06955210470730236,0.00041834389458861396,0.000924248139207403,0.0007393985113659223,0.005292536712935024
86,Inulin,0.0,COMM10<BT_rep1.0_passage2.0,0.00015474762808349144,0.0027209791271347243,0.0021213320683111958,0.01169634155597723,0.0023663491461100566,0.05852039468690702,0.00025791271347248574,0.0007028121442125238,0.0006576774193548386,0.005751453510436433
87,Inulin,0.0,COMM10<BT_rep2.0_passage2.0,0.00019180407371484,0.0023290494665373423,0.0019043404461687682,0.011323290494665374,0.002671556741028128,0.057664524733268684,0.00041100872938894283,0.0008768186226964113,0.0005685620756547042,0.006809044616876821
88,Inulin,24.0,COMM10<BT_rep0.0_passage2.0,0.002076101540278001,0.2822405409756883,0.05015424247303171,0.5961689475661461,0.17133301132399506,0.5369454194171631,0.0588957226426233,0.0040429345784361095,0.003278055063596845,0.3296630708957227
89,Inulin,24.0,COMM10<BT_rep1.0_passage2.0,0.0022106918238993713,0.2977452830188679,0.03316037735849056,0.6557610062893081,0.1731320754716981,0.39175786163522014,0.038861635220125784,0.004072327044025157,0.005235849056603775,0.322062893081761
90,Inulin,24.0,COMM10<BT_rep2.0_passage2.0,0.0024247656374132725,0.35225231714421906,0.042984481754144384,0.6902866903236058,0.19816948254859384,0.41750055611461256,0.03207303638578465,0.004408664795296859,0.004408664795296859,0.33649134050103274
91,Inulin,0.0,COMM10<BT_rep0.0_passage3.0,0.00010380507701390006,0.014112027048784415,0.0025077121236515855,0.029808447378307307,0.008566650566199752,0.026847270970858157,0.002944786132131165,0.00020214672892180548,0.00016390275317984226,0.016483153544786137
92,Inulin,0.0,COMM10<BT_rep1.0_passage3.0,0.00011053459119496857,0.014887264150943394,0.001658018867924528,0.032788050314465404,0.008656603773584905,0.019587893081761006,0.0019430817610062892,0.00020361635220125787,0.00026179245283018877,0.01610314465408805
93,Inulin,0.0,COMM10<BT_rep2.0_passage3.0,0.00012123828187066363,0.017612615857210953,0.002149224087707219,0.03451433451618029,0.009908474127429692,0.02087502780573063,0.0016036518192892326,0.00022043323976484296,0.00022043323976484296,0.016824567025051636
94,Inulin,24.0,COMM10<BT_rep0.0_passage3.0,0.0,0.053386092522548736,0.25146891669091265,0.3788078750848609,0.11333604887983707,0.6172949277470662,0.052219183396372805,0.006418000193967608,0.001750363689263893,0.029318591795170205
95,Inulin,24.0,COMM10<BT_rep1.0_passage3.0,0.0,0.0725646914024976,0.22577899855907785,0.6198442002881845,0.20222292267050915,0.46932486791546596,0.011578410182516813,0.029644722622478387,0.003293858069164265,0.028247328290105667
96,Inulin,24.0,COMM10<BT_rep2.0_passage3.0,0.0,0.07658786332371867,0.2277417350787664,0.43752939871311297,0.1518008653206124,0.515411249167961,0.006793432438429111,0.011484135788773022,0.002183603283780786,0.0284677168848458
97,Inulin,0.0,COMM10<BT_rep0.0_passage4.0,0.0,0.0026693046261274367,0.012573445834545633,0.018940393754243046,0.005666802443991854,0.030864746387353308,0.0026109591698186404,0.0003209000096983804,8.751818446319465e-05,0.0014659295897585102
98,Inulin,0.0,COMM10<BT_rep1.0_passage4.0,0.0,0.00362823457012488,0.011288949927953892,0.030992210014409226,0.010111146133525458,0.023466243395773297,0.0005789205091258407,0.0014822361311239193,0.00016469290345821325,0.0014123664145052834
99,Inulin,0.0,COMM10<BT_rep2.0_passage4.0,0.0,0.0038293931661859335,0.011387086753938321,0.02187646993565565,0.007590043266030621,0.02577056245839805,0.00033967162192145557,0.0005742067894386511,0.0001091801641890393,0.0014233858442422901
100,Inulin,24.0,COMM10<BT_rep0.0_passage4.0,0.0,0.00803594438792811,0.5412444896575109,0.40333350288233294,0.07551424211597152,0.6036412343167175,0.009099525262800948,0.03887978975924042,0.0021271617497456764,0.03793438453713123
101,Inulin,24.0,COMM10<BT_rep1.0_passage4.0,0.0,0.003512777742808585,0.4921903443066658,0.3313051236860326,0.05279203122049475,0.5096538679423428,0.0073266507207150515,0.1832666330962422,0.0,0.01445257128469818
102,Inulin,24.0,COMM10<BT_rep2.0_passage4.0,0.0,0.016496317385653277,0.573592622392771,0.3398794330630687,0.08487770006808196,0.3158261434672278,0.00884718697778053,0.13519607600420872,0.0017510057560190632,0.012533514885189084
103,Inulin,0.0,subcomm2,0.0,0.00375,0.00375,0.0,0.00375,0.00375,0.0,0.0,0.0,0.0
104,Inulin,24.0,subcomm2_rep0.0,0.0,0.5914113170557832,0.09147021921226164,0.0,0.7299271074674746,0.057791356264480474,0.0,0.0,0.0,0.0
105,Inulin,24.0,subcomm2_rep1.0,0.0,0.4146796303486837,0.14290252387978564,0.0,0.8377988351324066,0.07321901063912402,0.0,0.0,0.0,0.0
106,Inulin,24.0,subcomm2_rep2.0,0.0,0.3842752058554437,0.1488408417200366,0.0,0.8513275022872826,0.05395645013723696,0.0,0.0,0.0,0.0
107,Inulin,12.0,subcomm2_rep0.0,0.0,0.10023921054447588,0.09259043544268857,0.0,0.09792444965840866,1.167645904354427,0.0,0.0,0.0,0.0
108,Inulin,12.0,subcomm2_rep1.0,0.0,0.06578411405295316,0.152,0.0,0.09612219959266803,1.2820936863543788,0.0,0.0,0.0,0.0
109,Inulin,6.0,subcomm2_rep0.0,0.0,0.1817973963474827,0.21273704343534056,0.0,0.2352621421520237,0.06960341806515301,0.0,0.0,0.0,0.0
110,Inulin,6.0,subcomm2_rep1.0,0.0,0.18940746777163905,0.17463012891344382,0.0,0.2347818692449356,0.06708053406998159,0.0,0.0,0.0,0.0
111,Inulin,6.0,subcomm2_rep2.0,0.0,0.13340669575282701,0.12991701540379308,0.0,0.17078411539488916,0.03809217344849079,0.0,0.0,0.0,0.0
112,Inulin,0.0,SubCommC7,0.0024999999999999996,0.0,0.0024999999999999996,0.0,0.0024999999999999996,0.0024999999999999996,0.0024999999999999996,0.0024999999999999996,0.0,0.0
113,Inulin,24.0,SubCommC7_rep0.0,0.005944829459048447,0.0,0.039252161633717135,0.0,0.09414003910493156,1.3329447751466437,0.0007329241798826853,0.024186497936128613,0.0,0.0
114,Inulin,24.0,SubCommC7_rep1.0,0.007431123058542413,0.0,0.03348088410991637,0.0,0.1029741338112306,1.1950225806451609,0.00040830346475507763,0.025151493428912784,0.0,0.0
115,Inulin,24.0,SubCommC7_rep2.0,0.0046681857160357715,0.0,0.02298574053656744,0.0,0.05926566213401936,0.7158053901751806,0.0005074114908734535,0.023340928580178857,0.0,0.0
116,Inulin,0.0,SubCommC15,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015
117,Inulin,24.0,SubCommC15_rep0.0,0.01564850460122699,0.1379251917177914,0.4779465746421269,0.042578489263803684,0.16813044478527608,1.0386240030674847,0.00400310582822086,0.0024261247443762785,0.0020622060327198373,0.03687709611451944
118,Inulin,24.0,SubCommC15_rep1.0,0.019055757575757577,0.052953939393939393,0.3663684848484848,0.023652121212121208,0.19477090909090908,1.0163709090909092,0.0016278787878787875,0.014267878787878788,0.0046921212121212134,0.0248969696969697
119,Inulin,24.0,SubCommC15_rep2.0,0.01581943096735549,0.11587481281820902,0.4357900569032645,0.03627385444743935,0.15517148846960166,0.8970725726265348,0.002922060497154837,0.0068517280622941,0.0042319496855345905,0.028212997903563942
120,Inulin,0.0,subcomm6,0.0021428571428571425,0.0,0.0,0.0021428571428571425,0.0,0.0021428571428571425,0.0021428571428571425,0.0021428571428571425,0.0021428571428571425,0.0021428571428571425
121,Inulin,24.0,subcomm6_rep0.0,1.4643233559650823,0.0,0.0,0.5741241125121241,0.0,0.2491218816682832,0.06583736178467507,0.2125765664403492,0.04770419010669254,0.26251253152279336
122,Inulin,24.0,subcomm6_rep1.0,0.2886275759084121,0.0,0.0,0.0905001493280239,0.0,1.291121951219512,0.011755898456943751,0.09445256346441017,0.007094076655052265,0.0488477849676456
123,Inulin,24.0,subcomm6_rep2.0,0.1892927957699934,0.0,0.0,0.07478755547162685,0.0,1.3560631668397698,0.005239354168633746,0.08881550372958172,0.0036337456330846943,0.06642148994429233
124,Inulin,12.0,subcomm6_rep0.0,0.03220130487313733,0.0,0.0,0.08804716874748288,0.0,0.2657830044301248,0.0019907531212243253,0.025425759162303663,0.0019209021345147,0.018231107531212244
125,Inulin,12.0,subcomm6_rep1.0,0.04877039918116684,0.0,0.0,0.11868627772091438,0.0,0.3289770999658819,0.003647110201296486,0.03375516888433981,0.002056349368816104,0.03270759467758444
126,Inulin,12.0,subcomm6_rep2.0,0.040325096376252895,0.0,0.0,0.09330929067077873,0.0,0.2965528527370856,0.002220894371626831,0.02728527370855821,0.0020305319969159607,0.032076060138781816
127,Inulin,6.0,subcomm6_rep0.0,0.024522488450395424,0.0,0.0,0.01190072038211573,0.0,0.011529895857802834,0.003131407094197792,0.022160198888105862,0.00407906976744186,0.01037621955994049
128,Inulin,6.0,subcomm6_rep1.0,0.030645050656660414,0.0,0.0,0.010839106941838648,0.0,0.010625133208255158,0.0025810581613508444,0.01862908818011257,0.003383459662288931,0.012397103189493431
129,Inulin,6.0,subcomm6_rep2.0,0.03423672289156627,0.0,0.0,0.011049542168674698,0.0,0.010398216867469879,0.003241301204819277,0.018352048192771083,0.003739373493975904,0.01438279518072289
130,Inulin,0.0,SubCommB12,0.003,0.0,0.0,0.0,0.0,0.0,0.003,0.003,0.003,0.003
131,Inulin,24.0,SubCommB12_rep0.0,0.23135245136871754,0.0,0.0,0.0,0.0,0.0,0.023118809963911628,0.12241464659801075,0.2663045858639204,0.2861911451456738
132,Inulin,24.0,SubCommB12_rep1.0,0.2075204610951009,0.0,0.0,0.0,0.0,0.0,0.018272241857430264,0.1176652058071883,0.28352093959001684,0.293510434451634
